Email Campaign Report
"Title:","BEAM BLAST Eng/Earth Week 8 Winter '22"
"Subject Line:","The BEAM Blast: A Careers Newsletter, Winter, Week 8"
"Delivery Date/Time:","Sun, Feb 20, 2022 7:00 pm"

"Overall Stats"
"Total Recipients:","3,483"
"Successful Deliveries:","3,479"
"Bounces:","4 (0.1%)"
"Times Forwarded:","0"
"Forwarded Opens:","0"
"Recipients Who Opened:","1,549 (44.5%)"
"Total Opens:","2,287"
"Last Open Date:","4/14/22 6:40PM"
"Recipients Who Clicked:","79 (2.3%)"
"Total Clicks:","139"
"Last Click Date:","3/6/22 4:25PM"
"Total Unsubs:","2"
"Total Abuse Complaints:","0"
"Times Liked on Facebook:","0"

"Clicks by URL"
"URL","Total Clicks","Unique Clicks"
"https://forms.office.com/Pages/ResponsePage.aspx?id=9MUmkNCGn0u9ObfU0PtGdG9a0mm6j6BFvW5CeQngudlURDU0MDFRVDhSUks1UkxBTUxaVEdWUDJTTC4u","23","18"
"https://stanford.joinhandshake.com/articles/15599","15","14"
"https://stanford.joinhandshake.com/stu/events/948252?ref=events-search","13","10"
"https://app.joinhandshake.com/stu/career_fairs/29197?ref=events-search","13","7"
"https://stanford.joinhandshake.com/postings?page=1&per_page=25&sort_direction=asc&sort_column=default&status%5B%5D=approved&ajax=true&query=%22Product%20management%22&category=UniversityPostings&followed_only=false&core_schools_only=false&including_all_facets_in_searches=true&job_type_names%5B%5D=Job&job_type_names%5B%5D=Internship&job_type_names%5B%5D=Fellowship&school_years%5B%5D=4&school_years%5B%5D=3&school_years%5B%5D=5&school_years%5B%5D=2","8","6"
"https://stanford.joinhandshake.com/postings?ajax=true&query=&category=UniversityPostings&page=1&per_page=25&sort_direction=asc&sort_column=default&followed_only=false&qualified_only=&core_schools_only=false&including_all_facets_in_searches=true&job.industries%5B%5D=1021&school_years%5B%5D=4&school_years%5B%5D=5&school_years%5B%5D=2&school_years%5B%5D=3&status%5B%5D=approved","6","5"
"https://stanford.joinhandshake.com/stu/events/963079?ref=events-search","6","6"
"https://docs.google.com/forms/d/e/1FAIpQLSe5d5QgAot2DMdI88jv3xKWrqrF1VUfXXjDAd_cdPMAgwMEeA/viewform","5","5"
"https://stanford.joinhandshake.com/postings?page=1&per_page=25&sort_direction=asc&sort_column=default&status%5B%5D=approved&ajax=true&query=%22project%20management%22&category=UniversityPostings&followed_only=false&core_schools_only=false&including_all_facets_in_searches=true&job_type_names%5B%5D=Job&job_type_names%5B%5D=Internship&job_type_names%5B%5D=Fellowship&school_years%5B%5D=4&school_years%5B%5D=3&school_years%5B%5D=2&school_years%5B%5D=5","4","4"
"https://stanford.joinhandshake.com/postings?ajax=true&query=%22environmental+sciences%22&category=UniversityPostings&page=1&per_page=25&sort_direction=asc&sort_column=default&followed_only=false&qualified_only=&core_schools_only=false&including_all_facets_in_searches=true&job_type_names%5B%5D=Job&job_type_names%5B%5D=Internship&job_type_names%5B%5D=Fellowship&school_years%5B%5D=4","4","3"
"https://stanford.joinhandshake.com/postings?ajax=true&query=&category=UniversityPostings&page=1&per_page=25&sort_direction=asc&sort_column=default&followed_only=false&qualified_only=&core_schools_only=false&including_all_facets_in_searches=true&job.industries%5B%5D=1062&school_years%5B%5D=4&school_years%5B%5D=5&school_years%5B%5D=2&school_years%5B%5D=3&status%5B%5D=approved","4","4"
"https://beam.stanford.edu/make-an-appointment","3","2"
"https://beam.stanford.edu","3","3"
